,0,1,2,3,4,5,6,7,8,9,10,11,12,13
464,56,100,67,39,19,42,44,36,50,7,97,29,17,10
465,27,11,72,20,49,59,77,110,38,67,44,1,89,72
466,30,51,7,65,41,64,14,112,84,44,9,106,63,89
467,65,59,51,20,8,73,106,94,64,40,54,21,12,17
468,27,2,2,19,43,89,16,10,73,10,48,48,7,19
469,84,64,64,54,89,119,119,69,64,64,72,4,106,109
470,63,17,95,27,27,2,19,8,52,8,92,50,19,7
471,36,119,36,16,33,49,91,17,36,17,9,7,39,14
472,16,19,113,112,88,73,73,52,89,51,48,64,7,27
473,44,89,56,79,27,105,112,81,39,5,56,65,49,108
474,62,119,32,17,65,94,92,119,44,73,64,94,79,14
475,82,96,95,16,89,31,73,19,27,93,2,73,65,106
476,48,39,70,8,54,29,16,48,31,44,16,82,99,119
477,7,54,52,17,12,75,19,91,54,19,64,87,109,107
478,36,39,13,65,27,7,64,41,88,64,54,72,31,67
479,65,12,56,94,88,100,49,65,100,3,62,62,62,36
480,6,62,27,89,97,12,84,87,78,54,100,39,115,91
481,119,12,89,17,80,27,89,49,27,49,4,89,5,17
482,65,29,39,36,106,7,44,92,27,36,5,12,38,17
483,105,83,15,91,109,39,87,73,39,46,39,12,16,72
484,20,92,17,114,112,19,31,48,60,92,119,52,17,43
485,92,119,79,102,5,31,78,82,42,109,31,44,62,27
486,44,14,109,48,54,106,54,62,51,62,3,9,115,12
487,3,31,35,103,10,33,116,88,71,117,49,43,47,59
488,10,125,15,4,4,79,26,109,48,113,42,70,93,4
489,43,6,124,25,32,43,100,107,4,10,70,15,100,4
490,100,100,109,109,16,85,66,16,3,78,41,16,129,47
491,72,4,25,93,85,38,116,10,93,116,99,16,8,1
492,80,53,117,119,16,16,78,116,34,116,43,74,70,33
493,19,10,80,47,63,40,78,16,82,69,62,10,113,56
494,81,115,85,113,38,40,24,120,75,75,128,81,93,1
495,85,78,12,125,78,19,11,40,92,20,95,20,86,40
496,20,4,91,108,128,10,29,6,60,19,93,18,115,100
497,124,15,15,6,15,40,75,116,110,20,128,10,75,62
498,50,86,98,21,33,38,80,57,7,25,62,62,10,26
499,128,50,115,46,47,75,99,85,128,18,2,6,25,93
500,24,92,8,72,35,24,50,76,22,23,15,96,129,72
501,15,25,12,116,14,21,67,54,24,116,114,61,36,16
502,40,15,52,97,124,33,1,18,16,38,46,30,13,27
503,31,16,115,12,99,101,128,33,1,16,38,6,25,33
504,68,4,24,17,17,0,72,85,22,43,106,103,6,50
505,57,85,10,53,85,65,40,25,52,116,58,15,56,33
506,99,90,28,70,0,26,120,3,15,94,115,85,62,20
507,50,128,2,72,26,122,116,26,50,6,100,119,56,24
508,96,8,123,50,45,12,73,33,124,40,128,128,50,75
509,3,12,2,60,52,75,30,12,19,72,50,50,12,38
510,60,128,77,50,50,15,9,8,20,18,25,84,19,25
511,76,50,24,71,24,33,53,116,30,104,5,36,12,22
512,33,5,124,102,25,92,30,6,25,80,116,88,105,114
513,60,96,115,85,119,75,50,85,40,26,19,43,46,62
514,118,2,109,38,56,43,62,33,121,89,62,42,124,116
515,123,5,6,93,60,38,123,46,128,53,24,47,40,85
516,81,60,19,40,91,76,60,62,8,75,6,21,56,12
517,40,40,30,81,89,40,53,112,128,12,40,115,124,33
518,53,30,5,12,50,50,117,20,47,10,38,16,62,116
519,85,38,123,61,38,12,15,81,0,62,68,43,123,43
520,89,6,62,89,55,89,89,17,114,51,89,62,38,65
521,68,72,87,126,12,89,6,37,5,62,68,19,124,32
522,30,3,124,6,33,9,38,100,124,3,30,38,10,8
523,85,85,129,62,10,100,6,54,124,118,64,44,124,86
524,6,117,60,38,4,6,93,25,56,56,124,124,39,22
525,30,81,75,1,129,128,122,25,75,129,19,120,75,47
526,81,126,72,111,20,81,89,89,40,85,116,5,30,12
527,8,12,89,12,89,55,72,37,68,106,81,83,127,52
528,2,104,61,23,17,96,88,14,49,7,0,79,0,72
529,59,118,34,44,109,125,72,28,43,38,21,21,124,108
530,38,68,19,57,66,34,7,68,72,68,76,34,97,34
531,30,83,63,30,87,24,34,34,14,5,0,21,30,136
532,1,70,99,28,110,14,34,36,120,89,65,23,90,0
533,45,112,136,47,11,88,37,76,95,11,66,121,101,55
534,11,6,129,61,77,70,139,135,79,103,32,30,109,1
535,11,63,139,11,112,124,135,28,126,30,103,31,43,87
536,70,69,104,80,54,85,80,120,103,91,0,43,60,124
537,7,10,95,122,1,104,17,32,68,21,45,45,27,79
538,104,115,11,98,128,124,28,112,70,52,80,116,92,95
539,1,89,46,8,124,21,70,99,118,53,52,33,66,14
540,6,38,1,124,17,101,27,21,28,130,35,36,5,78
541,105,50,52,86,2,28,122,3,111,79,11,110,52,20
542,18,100,72,105,70,64,17,4,34,103,79,41,43,103
543,95,33,17,129,27,22,136,13,26,48,129,54,18,139
544,56,53,95,33,34,1,27,124,3,104,72,45,42,42
545,56,120,30,15,88,42,137,27,50,46,30,99,65,30
546,75,104,21,41,11,76,79,79,95,101,43,94,73,56
547,118,99,118,79,81,18,30,70,54,50,124,101,111,118
548,132,36,74,1,70,68,18,14,63,122,36,92,50,67
549,110,40,3,21,70,53,53,52,115,50,71,101,18,41
550,112,136,110,53,5,50,52,110,50,53,124,58,52,52
551,79,25,36,80,17,21,2,53,11,1,52,45,32,63
552,129,65,52,136,99,62,4,112,15,95,62,21,139,33
553,35,136,27,120,89,52,39,86,64,18,122,54,1,18
554,112,52,30,11,74,53,88,22,70,84,15,97,27,14
555,38,70,95,9,42,70,131,33,70,92,62,27,28,62
556,50,127,138,124,126,43,2,33,30,103,122,53,11,43
557,53,18,70,36,112,27,92,45,110,104,11,136,3,42
558,31,65,82,53,110,31,32,21,3,134,136,62,31,52
559,52,23,80,14,99,27,34,70,27,30,1,54,113,52
560,110,79,6,56,70,3,38,92,66,42,95,70,42,6
561,42,42,42,99,29,42,70,1,75,3,5,107,114,31
562,51,27,12,62,70,3,50,21,105,136,1,95,11,95
563,25,1,14,33,102,104,74,99,36,30,74,129,70,7
564,14,95,72,33,84,16,119,103,80,27,23,62,27,0
565,27,74,33,79,79,103,33,117,15,136,103,112,120,103
566,53,132,21,112,103,53,139,6,14,135,114,51,93,80
567,3,30,42,103,30,124,120,136,51,36,31,42,71,42
568,6,71,12,3,6,6,12,133,41,123,99,113,106,51
