,0,1,2,3,4,5,6,7,8,9,10,11,12,13
464,24,114,68,73,66,27,94,105,67,0,50,26,80,79
465,98,118,4,4,104,1,40,69,119,68,18,105,72,4
466,38,29,94,87,6,66,55,65,26,93,89,9,18,72
467,98,107,29,107,83,100,15,96,66,59,29,45,19,2
468,87,55,73,15,115,72,29,65,11,79,13,34,94,66
469,82,66,66,87,72,5,55,46,66,66,4,95,109,6
470,43,55,76,55,80,73,66,83,58,83,104,46,15,0
471,105,55,105,26,75,104,2,2,31,54,30,34,5,55
472,54,15,97,75,101,11,100,6,72,29,13,15,94,80
473,18,72,53,90,80,47,75,16,73,107,53,98,104,33
474,61,5,10,54,98,96,60,5,18,11,66,96,105,55
475,106,40,76,26,72,99,100,34,80,40,55,11,80,15
476,13,5,11,83,87,0,80,34,19,94,26,67,65,55
477,26,87,58,54,19,29,0,2,87,15,15,16,6,107
478,105,73,60,98,98,94,73,6,24,66,29,4,99,68
479,98,19,53,96,24,28,5,98,28,28,61,61,28,105
480,7,61,34,72,50,19,82,77,71,29,49,5,42,2
481,5,19,72,2,16,34,72,104,80,104,95,72,107,54
482,112,0,73,111,109,94,18,60,80,111,107,104,21,54
483,47,41,91,99,17,73,52,11,73,12,5,18,54,4
484,4,60,54,110,75,0,99,13,2,60,55,89,55,115
485,80,55,31,13,107,99,71,117,81,30,19,94,61,80
486,94,9,2,34,49,15,29,61,29,28,28,26,49,100
487,114,28,42,35,79,65,105,93,39,113,103,4,3,36
488,111,12,4,21,12,92,93,48,84,64,52,52,93,40
489,53,124,120,54,16,53,107,88,52,24,121,85,1,12
490,1,56,48,121,48,109,70,60,72,21,14,48,60,3
491,82,12,5,94,15,72,98,111,93,87,107,48,15,2
492,128,67,52,29,21,21,26,34,74,15,53,102,56,60
493,80,85,54,3,57,80,26,60,75,86,87,111,123,4
494,122,104,94,64,72,80,83,31,115,13,55,99,93,106
495,0,99,29,12,99,72,23,34,30,6,116,30,2,80
496,30,40,40,43,55,111,32,120,100,72,93,43,58,107
497,2,83,83,124,4,61,115,80,62,30,9,85,26,98
498,15,17,44,11,124,72,29,81,20,9,2,98,105,94
499,55,66,29,90,107,122,31,72,55,85,65,73,55,93
500,12,30,9,82,63,16,0,66,22,39,93,100,19,9
501,4,80,26,15,8,115,37,21,16,98,101,64,4,48
502,99,4,108,40,99,104,26,43,48,73,90,34,51,25
503,78,48,6,11,31,125,5,120,26,48,72,124,55,104
504,19,52,83,0,28,68,82,61,75,24,114,68,73,66
505,27,94,105,67,0,50,26,80,79,98,118,4,4,104
506,1,40,69,119,68,18,105,72,4,38,29,94,87,6
507,66,55,65,26,93,129,9,18,72,98,107,29,107,83
508,100,15,96,66,59,29,45,19,2,87,55,73,15,115
509,72,29,65,11,79,13,34,94,66,82,66,66,87,73
510,5,55,46,66,66,4,95,109,6,43,120,76,5,80
511,73,66,83,58,104,104,46,15,0,105,55,105,26,75
512,104,2,2,31,54,30,34,124,55,54,15,97,75,101
513,11,100,6,72,29,13,15,94,80,18,72,53,90,80
514,47,75,121,73,107,53,98,104,33,61,5,10,2,98
515,96,60,5,123,11,66,96,126,55,106,40,76,26,72
516,99,100,5,80,127,55,11,98,15,13,124,11,83,87
517,0,80,34,19,94,26,67,65,55,26,87,58,120,19
518,128,0,2,87,15,15,16,6,107,105,73,60,98,98
519,94,73,6,123,66,29,4,122,68,98,19,53,96,24
520,28,124,98,28,28,61,61,28,105,7,61,34,72,50
521,19,82,77,71,29,49,124,42,2,5,19,72,2,16
522,34,72,120,80,120,95,72,107,54,112,0,73,111,109
523,94,18,60,5,111,107,124,21,54,47,41,91,99,17
524,124,52,11,73,12,124,18,54,4,4,60,54,110,75
525,0,99,13,2,60,5,89,55,115,80,5,31,99,107
526,99,71,117,81,30,48,94,61,80,94,9,2,34,49
527,15,29,61,29,28,28,26,49,100,114,122,42,35,79
528,65,105,123,39,113,103,4,3,36,111,12,4,21,12
529,92,93,48,84,64,52,52,93,40,53,124,120,54,16
530,53,107,88,52,24,121,85,1,12,1,56,48,121,48
531,109,70,60,72,21,14,48,60,3,82,12,5,94,15
532,72,98,111,93,87,107,48,15,133,128,67,138,29,21
533,21,26,34,74,15,53,102,56,60,80,85,54,3,57
534,80,26,60,75,86,87,111,123,4,122,58,94,64,72
535,80,83,31,115,13,55,99,93,133,0,26,29,12,99
536,72,23,34,137,6,116,30,133,80,30,40,40,132,55
537,111,32,120,100,72,93,135,58,107,2,83,83,124,4
538,61,115,80,62,30,9,85,26,98,15,17,44,11,124
539,72,29,81,20,9,2,98,105,135,55,66,29,90,107
540,122,31,72,55,85,65,73,55,93,12,137,9,82,63
541,16,0,66,22,39,93,100,19,9,4,80,26,15,8
542,115,37,21,16,98,101,135,4,48,80,4,108,134,99
543,104,26,43,48,73,90,34,51,25,78,48,6,11,31
544,125,5,120,26,48,72,124,55,104,19,52,83,0,28
545,68,82,61,75,53,114,68,73,66,27,94,105,67,0
546,50,26,80,79,98,118,4,4,104,1,40,69,119,68
547,18,105,72,4,38,29,94,87,6,66,55,65,26,93
548,129,9,18,72,98,107,29,107,83,100,15,96,66,59
549,29,45,19,2,87,55,73,15,115,72,29,65,11,130
550,13,34,94,66,82,66,66,87,73,5,55,131,66,66
551,4,95,109,6,135,120,76,5,80,73,66,83,139,104
552,104,46,15,0,105,136,105,26,75,104,136,2,31,54
553,137,34,124,55,54,15,97,75,101,11,100,6,72,29
554,13,15,94,80,18,72,53,90,80,47,75,121,73,107
555,53,98,104,33,61,5,10,2,98,96,136,5,123,11
556,66,96,126,55,106,40,76,26,72,99,100,5,80,127
557,55,11,98,15,13,124,11,83,87,0,80,34,19,94
558,26,67,65,55,26,87,58,120,19,128,0,2,87,15
559,15,138,6,107,105,73,60,98,98,94,73,6,123,66
560,29,4,122,68,98,19,53,96,24,28,124,98,28,28
561,61,61,28,105,7,61,34,72,50,19,82,77,71,29
562,49,124,42,136,5,19,72,2,16,34,72,120,80,120
563,95,72,107,54,112,0,73,111,109,94,18,60,5,111
564,107,124,21,54,47,41,91,136,17,124,138,11,73,12
565,124,18,54,4,4,60,54,110,75,0,99,13,133,60
566,5,89,55,115,80,5,31,30,107,99,71,117,81,30
567,48,94,61,80,94,9,2,34,94,15,29,61,137,28
568,28,26,49,100,114,122,42,35,79,65,105,123,39,113
