,0,1,2,3,4,5,6,7,8,9,10,11,12,13
464,4,4,0,27,19,18,39,21,27,34,11,18,3,2
465,13,21,16,31,25,34,18,0,34,4,32,18,19,36
466,11,21,16,12,37,34,27,39,25,9,22,32,27,36
467,32,34,8,25,34,13,4,25,36,25,4,15,24,18
468,34,12,11,27,14,13,4,15,9,18,37,12,19,16
469,25,28,4,0,7,18,33,17,31,2,25,36,4,36
470,32,32,31,17,4,1,25,36,25,37,3,27,27,25
471,32,21,4,4,7,7,16,17,24,4,21,9,5,18
472,20,27,20,18,37,31,31,19,34,36,0,17,4,36
473,32,9,25,7,4,4,21,27,31,20,9,21,27,37
474,31,20,0,18,36,0,16,31,25,37,18,0,37,29
475,17,20,19,36,31,0,27,17,37,34,2,24,9,24
476,9,17,2,36,17,37,0,25,34,36,4,25,36,25
477,4,35,22,18,37,12,31,27,25,28,29,21,22,18
478,37,12,31,16,25,36,29,35,22,8,37,32,31,16
479,25,36,4,1,32,32,31,32,29,36,25,1,3,37
480,21,2,16,18,32,21,29,29,22,22,16,25,22,4
481,15,22,5,20,38,27,18,18,37,5,5,5,37,28
482,21,32,4,36,11,39,3,22,4,4,15,27,31,18
483,22,21,27,37,31,20,21,18,28,21,16,31,25,37
484,38,21,34,29,32,18,5,1,5,21,27,32,37,37
485,2,22,25,22,22,13,16,1,12,37,3,0,37,1
486,29,25,4,35,39,8,33,12,11,2,14,1,4,35
487,39,8,33,12,11,2,14,36,4,15,39,8,33,13
488,11,2,14,28,4,36,12,12,11,12,4,1,14,36
489,14,6,35,2,2,18,12,35,4,4,39,39,2,35
490,39,4,35,39,11,8,8,2,8,18,33,11,11,11
491,33,28,35,13,4,36,12,39,14,39,4,4,35,2
492,11,8,24,35,2,33,11,38,15,18,1,35,2,11
493,14,33,18,35,33,4,12,8,11,28,31,35,10,13
494,33,33,2,39,14,7,39,12,2,36,12,33,14,14
495,6,1,4,10,1,14,29,21,9,20,34,17,31,27
496,0,26,29,0,22,20,34,17,5,26,29,0,22,20
497,33,32,19,27,0,26,34,26,17,17,31,17,4,10
498,30,17,30,34,21,27,27,20,17,21,29,29,22,9
499,27,25,22,29,0,24,31,25,27,27,20,25,34,31
500,19,31,27,26,21,17,29,28,32,22,30,4,21,27
501,31,20,24,21,27,27,31,20,21,38,10,21,27,31
502,25,33,20,21,34,29,17,20,19,28,19,21,16,17
503,34,33,27,39,22,17,27,38,17,27,34,17,4,25
504,10,30,4,0,39,8,37,12,19,16,8,28,29,3
505,7,20,37,12,11,2,25,36,29,0,7,32,37,12
506,19,16,25,28,4,36,32,32,11,32,29,36,14,36
507,25,34,3,2,2,2,12,3,29,4,24,39,16,25
508,24,29,3,39,5,20,25,16,13,20,37,19,11,11
509,37,36,3,12,29,36,12,39,25,7,4,29,3,27
510,19,20,7,3,16,37,19,20,3,38,36,3,16,19
511,25,37,32,3,37,29,12,20,19,36,11,3,27,12
512,37,37,2,39,8,39,39,12,27,36,12,37,25,3
513,37,1,29,3,14,5,4,21,30,8,37,36,44,16
514,14,36,29,15,42,20,34,17,31,43,48,28,29,15
515,9,20,37,40,44,2,25,28,4,28,32,32,19,32
516,29,13,48,36,48,34,15,2,16,38,17,15,45,45
517,30,30,2,25,30,29,15,30,44,20,18,43,20,20
518,37,44,44,44,34,10,15,32,29,36,32,30,25,30
519,45,45,15,16,44,20,24,15,2,34,19,20,15,20
520,36,21,43,44,48,37,20,0,37,29,32,48,44,28
521,44,15,2,17,34,34,43,9,25,30,30,17,43,28
522,32,34,21,3,34,36,29,0,1,0,45,35,24,20
523,6,40,11,43,25,28,29,15,9,20,6,17,31,43
524,25,36,29,15,7,20,6,40,44,27,25,36,29,28
525,17,40,11,40,29,28,25,28,21,6,15,2,2,20
526,17,15,45,29,9,9,16,25,24,29,15,39,44,38
527,20,27,20,20,6,19,44,11,6,36,15,40,29,36
528,40,7,48,9,29,29,15,27,44,20,24,15,27,20
529,15,20,36,15,2,19,49,6,20,15,6,45,40,20
530,5,36,11,15,27,40,6,6,27,24,3,24,9,40
531,40,6,3,3,6,36,29,49,14,25,4,3,9,8
532,34,12,11,2,14,10,29,15,9,38,34,17,11,16
533,25,10,4,3,9,18,34,32,11,2,25,36,4,28
534,12,41,31,13,4,1,49,1,25,34,0,16,2,38
535,12,3,45,45,24,9,2,14,9,4,15,9,11,8
536,38,2,38,38,34,11,11,31,33,10,21,32,4,10
537,12,9,14,9,4,4,21,43,31,38,9,30,43,34
538,11,38,21,8,10,21,27,31,25,37,8,21,34,45
539,12,18,11,10,44,0,27,32,37,34,43,9,14,9
540,9,12,2,26,40,34,8,14,34,26,45,25,10,20
541,45,35,39,38,6,32,19,47,14,36,29,15,39,8
542,33,32,5,47,25,28,29,15,39,28,6,32,19,47
543,14,28,29,14,32,32,5,36,29,14,14,1,14,6
544,15,47,10,8,32,15,45,29,39,39,47,14,39,45
545,23,39,19,38,8,47,8,8,6,19,5,19,6,36
546,15,12,29,14,32,39,14,39,4,45,15,47,44,8
547,39,15,47,37,5,8,15,8,36,15,47,5,14,6
548,8,15,6,29,32,8,19,14,25,15,47,32,15,6
549,47,39,14,39,30,17,47,1,32,6,25,25,6,1
550,45,14,1,14,4,23,22,28,33,12,19,27,49,14
551,45,23,42,18,33,12,11,16,49,1,4,23,42,42
552,33,12,11,2,49,13,4,25,12,12,44,12,45,1
553,49,14,49,33,23,43,16,18,12,23,45,45,42,42
554,16,49,42,4,23,42,44,42,18,2,14,18,34,44
555,44,11,33,1,23,12,29,1,12,42,49,9,4,4
556,23,16,44,42,24,23,16,33,44,49,23,14,14,23
557,16,19,49,33,18,3,33,4,12,18,44,14,44,23
558,16,12,33,34,27,42,49,9,42,12,16,1,12,33
559,49,49,33,1,4,49,28,49,4,3,9,38,6,41
560,11,16,14,26,4,0,9,38,6,40,11,2,25,26
561,29,0,7,38,15,40,11,47,14,26,4,26,41,40
562,11,40,29,26,25,26,14,6,3,47,47,38,17,3
563,29,4,7,7,2,25,7,29,21,7,11,38,38,2
564,18,38,34,11,31,11,6,26,0,41,29,26,41,7
565,14,9,29,29,21,2,11,38,24,0,47,6,44,38
566,0,8,26,0,2,11,25,33,8,0,16,29,41,38
567,44,26,44,3,2,17,33,10,2,9,25,7,9,40
568,16,26,40,33,14,25,10,26,29,25,26,25,4,21
569,24,8,33,17,5,43,19,28,4,21,24,8,6,40
570,5,16,15,1,4,21,24,18,33,40,5,16,25,28
571,45,1,17,40,5,17,4,13,14,1,14,37,3,27
572,43,20,17,3,29,29,9,24,27,14,24,4,23,39
573,19,20,20,43,38,20,33,19,5,5,33,28,3,17
574,29,36,17,24,14,24,29,4,0,43,11,38,7,3
575,2,37,5,8,21,8,1,21,27,5,42,33,8,21
576,37,4,17,38,19,28,11,3,43,40,33,6,43,24
577,14,2,9,17,16,1,40,37,14,5,37,1,29,14
578,1,0,23,9,18,37,12,11,43,14,13,45,23,24
579,8,37,12,11,43,14,13,45,23,9,8,46,13,11
580,43,14,13,45,1,13,12,11,13,4,1,14,13,14
581,46,23,43,2,8,13,23,39,43,14,22,45,23,42
582,11,8,8,43,28,28,46,11,11,11,46,28,23,12
583,45,13,12,22,14,42,4,45,23,43,11,28,39,23
584,37,31,18,23,28,28,23,43,31,14,46,8,23,37
585,4,12,8,11,13,11,23,43,13,37,46,43,42,14
586,22,39,13,43,1,12,46,34,13,45,14,13,14,4
587,3,24,18,46,17,11,43,25,36,45,3,7,18,46
588,32,11,43,48,13,45,21,22,18,46,12,11,43,48
589,13,45,36,32,17,31,17,45,13,14,36,25,46,3
590,43,43,18,32,21,45,45,43,48,22,45,0,22,44
591,18,18,27,18,18,34,44,31,31,10,13,21,32,45
592,48,40,39,48,22,45,45,0,16,44,18,39,21,27
593,46,11,18,3,2,13,21,43,31,48,34,18,0,34
594,4,41,18,44,36,11,21,16,41,37,46,27,39,48
595,7,22,17,43,36,41,34,8,48,34,13,45,48,36
596,48,4,15,24,18,34,41,11,16,14,13,4,15,9
597,18,37,41,44,2,48,28,4,0,7,18,33,40,31
598,2,48,36,4,36,32,32,31,17,4,1,48,13,48
599,37,3,16,16,48,41,21,4,4,7,9,16,40,9
600,4,21,9,5,18,20,16,20,18,37,31,19,44,34
601,36,0,40,4,36,41,9,48,7,4,4,21,16,31
602,20,9,21,27,37,31,20,0,18,1,0,16,31,48
603,37,18,0,37,29,40,20,19,36,31,0,16,40,37
604,34,2,24,9,9,9,40,16,36,40,37,0,48,34
605,36,4,48,36,48,45,35,22,18,37,12,31,27,25
606,13,29,21,22,18,37,12,31,2,25,36,45,35,22
607,8,37,41,31,16,25,36,45,1,41,41,31,32,29
608,36,25,1,25,37,21,43,16,18,41,21,29,29,22
609,22,16,25,22,4,15,22,19,20,38,16,18,18,37
610,5,5,19,37,28,21,41,4,36,41,39,25,22,4
611,45,15,16,31,18,42,21,27,37,31,20,21,18,1
612,21,43,31,48,37,38,21,34,29,41,18,5,1,5
613,21,27,17,37,37,2,22,48,22,22,41,16,1,12
614,37,3,25,37,1,29,48,45,35,39,8,33,12,11
615,2,14,1,45,35,39,8,33,12,11,2,14,36,45
616,15,39,8,33,13,11,2,14,13,45,36,12,12,11
617,12,45,36,14,36,14,6,35,43,43,18,12,35,45
618,45,39,39,47,35,39,45,35,39,11,8,8,2,8
619,18,33,11,11,11,33,13,35,12,45,36,41,39,14
620,39,45,45,35,2,11,8,24,35,43,33,11,38,15
621,18,1,35,43,11,14,33,18,35,33,45,12,8,11
622,13,31,35,2,13,33,33,2,39,14,7,39,12,2
623,36,12,33,14,14,6,36,4,10,1,14,29,21,42
624,20,34,40,31,27,0,26,29,0,22,20,34,40,19
625,26,29,0,7,20,34,17,19,27,0,26,34,26,17
626,40,19,40,45,10,25,17,49,34,21,27,27,20,40
627,21,29,4,22,39,27,25,22,29,0,9,31,48,48
628,27,43,48,34,19,19,31,48,26,21,40,29,28,32
629,22,49,45,21,27,31,20,24,21,27,10,19,20,21
630,20,10,21,27,31,25,34,20,21,34,29,17,20,19
631,28,19,21,16,17,34,33,27,39,22,40,27,38,17
632,48,34,17,4,25,10,2,45,0,39,8,37,12,44
633,16,48,13,45,3,9,20,34,41,11,2,48,36,29
634,0,7,32,37,41,44,16,48,28,4,36,32,32,44
635,32,29,36,14,36,48,34,3,2,2,48,41,3,29
636,4,24,39,43,48,24,29,3,39,19,20,25,43,8
637,20,37,44,11,44,37,36,3,12,29,36,41,39,25
638,7,4,29,3,27,44,20,7,3,27,37,44,20,3
639,38,36,3,43,44,48,37,32,3,37,29,12,20,19
640,36,11,3,16,41,37,37,2,39,8,39,39,41,27
641,36,12,37,48,3,37,1,29,3,14,5,33,44,47
642,36,18,54,57,19,39,32,4,27,45,16,18,38,37
643,2,41,54,56,27,53,16,18,13,57,46,11,54,33
644,54,6,38,48,38,56,26,58,14,11,34,27,25,19
645,28,38,30,10,10,47,47,25,11,47,20,27,47,57
646,16,16,2,16,16,18,37,57,8,34,41,30,6,56
647,54,55,47,58,47,10,10,30,2,57,16,40,30,46
648,34,57,16,27,16,14,30,2,3,58,18,16,0,18
649,20,55,41,57,54,57,27,2,38,34,34,2,53,11
650,47,7,38,2,54,6,34,11,11,34,14,20,58,1
651,0,10,9,40,16,52,13,8,2,11,54,56,27,53
652,16,52,38,48,51,39,54,20,27,7,16,52,13,57
653,51,11,54,56,54,38,13,8,13,56,1,11,54,11
654,52,27,25,17,16,38,27,56,20,53,53,51,39,40
655,20,27,23,8,28,16,51,16,16,52,57,57,8,52
656,54,27,13,56,14,13,7,11,43,20,20,27,19,8
657,16,53,27,51,16,27,16,14,27,25,57,47,52,16
658,27,52,56,13,16,22,54,8,27,51,13,52,52,51
659,40,11,40,53,13,13,52,11,11,52,32,56,47,32
660,11,4,0,53,24,34,50,8,25,39,31,56,52,53
661,36,34,38,8,51,58,31,4,47,53,36,34,6,8
662,17,58,14,4,42,6,55,37,26,4,14,39,42,39
663,18,3,51,17,28,6,44,10,10,40,53,25,12,53
664,4,27,53,8,36,28,25,28,36,34,8,8,37,29
665,31,0,55,33,31,6,53,39,53,4,33,44,2,37
666,36,53,47,2,34,8,28,44,36,31,44,51,37,58
667,18,36,44,34,10,50,28,8,31,37,0,51,6,18
668,34,2,53,39,53,53,50,17,31,13,29,24,39,34
669,9,10,58,31,16,10,9,23,28,52,6,22,49,12
670,1,56,30,23,24,5,38,22,49,41,42,56,27,23
671,24,52,6,48,49,12,42,56,32,6,6,22,1,56
672,32,39,42,39,52,27,49,31,24,6,30,10,56,23
673,23,49,12,23,10,35,21,22,24,24,49,24,24,5
674,48,22,48,52,14,27,50,56,32,6,23,39,23,33
675,10,30,49,22,24,23,30,49,18,48,24,27,24,42
676,30,31,48,32,5,24,30,52,56,6,24,48,32,58
677,27,49,6,52,52,49,23,32,23,47,38,49,42,55
678,18,39,11,52,1,10,39,14,39,33,15,21,59,29
679,50,22,19,47,32,10,35,45,59,29,50,22,19,47
680,1,33,35,45,45,5,50,22,25,39,32,33,31,6
681,50,22,50,10,1,47,32,47,29,35,2,25,59,50
682,35,10,10,45,45,19,47,45,4,35,45,22,59,59
683,25,59,59,29,22,22,22,29,1,35,50,56,14,50
684,45,47,53,33,33,35,19,22,59,40,35,19,29,22
685,59,35,59,32,15,2,22,47,29,59,3,29,33,50
686,59,22,32,22,15,2,50,5,29,51,45,47,53,45
687,50,25,42,50,29,47,47,29,1,33,47,42,47,56
688,0,43,28,52,55,8,2,39,9,33,3,43,28,52
689,55,8,25,39,9,56,3,43,36,27,13,8,46,39
690,9,33,9,5,13,8,13,56,9,39,9,39,52,11
691,46,46,12,38,11,56,33,7,43,25,58,7,20,44
692,7,8,28,28,25,28,36,34,8,37,8,52,9,0
693,55,56,9,55,7,12,43,56,56,44,46,8,28,40
694,0,46,52,57,28,0,36,9,0,46,8,3,29,36
695,0,2,56,55,36,57,9,57,0,46,38,5,34,46
696,43,58,43,43,13,25,9,13,5,39,58,34,9,56
697,39,9,58,4,44,53,36,5,38,22,2,3,42,10
698,44,53,36,5,13,50,51,30,1,4,44,40,36,5
699,13,48,51,58,42,10,1,38,13,8,38,33,42,12
700,1,12,18,3,51,2,36,38,11,56,56,53,40,51
701,12,40,33,35,23,57,36,36,2,16,16,5,22,8
702,20,5,1,11,38,56,14,38,40,12,40,56,33,3
703,2,22,36,7,0,25,18,48,36,0,36,1,0,51
704,22,3,5,36,44,18,33,38,36,48,1,8,11,51
705,13,5,18,2,40,12,25,43,38,19,1,13,5,12
706,24,18,1,33,12,1,3,35,53,59,18,50,8,17
707,39,42,10,35,40,24,18,50,8,2,39,42,10,35
708,53,24,18,26,8,17,39,42,10,14,26,50,8,26
709,33,42,39,42,39,34,15,2,17,24,26,15,23,2
710,39,21,10,35,45,8,36,24,17,59,24,18,8,8
711,8,18,42,15,50,10,42,26,21,39,21,4,10,15
712,2,8,59,23,35,18,37,59,15,59,42,15,17,37
713,12,18,36,15,18,33,6,24,8,42,8,35,17,26
714,18,34,2,45,39,21,23,26,2,42,50,34,34,32
715,10,12,42,39,33,11,23,28,34,38,8,2,58,54
716,10,11,7,59,34,6,8,2,41,26,10,44,21,28
717,34,50,37,2,39,26,10,32,6,38,37,38,10,26
718,39,12,39,34,11,2,2,28,6,44,10,10,2,41
719,21,10,0,21,57,28,28,41,28,28,34,57,37,37
720,31,26,44,6,33,41,13,21,39,21,10,10,0,19
721,57,28,23,44,51,34,37,28,11,46,26,44,2,37
722,39,34,28,0,34,33,55,28,57,14,8,0,19,55
723,18,34,51,23,41,7,21,38,2,14,55,34,24,39
724,34,32,10,41,14,39,33,30,40,28,34,55,8,19
725,39,32,33,30,53,28,18,55,22,25,58,54,33,0
726,43,28,29,13,37,25,58,32,4,14,6,38,37,38
727,4,14,41,42,41,18,11,19,19,41,55,30,33,4
728,7,43,19,58,53,33,44,53,48,28,16,19,16,28
729,18,37,37,37,34,54,0,13,4,14,55,53,41,7
730,33,33,44,19,37,16,53,30,19,18,37,16,0,36
731,14,0,51,37,41,18,28,0,18,56,13,16,22,14
732,37,0,19,13,18,18,25,40,3,53,53,13,25,14
733,13,18,58,41,34,14,4,41,14,41,10,9,21,28
734,18,50,48,19,58,42,56,30,21,28,18,50,48,2
735,58,14,10,27,21,24,18,55,48,2,58,14,10,14
736,55,55,48,6,20,14,11,32,11,18,44,2,2,28
737,55,44,56,56,21,21,2,58,21,33,27,21,48,16
738,28,19,28,28,18,48,48,48,18,1,44,55,33,14
739,55,23,3,21,33,10,30,19,48,28,45,44,51,18
740,48,16,44,36,42,44,2,48,41,18,28,0,18,56
741,55,28,48,14,48,0,51,38,18,18,25,21,11,21
742,21,55,2,14,6,18,11,58,18,1,20,41,10,9
743,23,24,29,50,8,17,12,14,10,9,23,24,5,50
744,8,17,12,14,10,27,23,36,29,26,8,17,12,42
745,10,14,50,50,22,50,10,14,12,14,12,18,9,17
746,17,36,50,9,10,10,23,23,17,9,23,10,9,23
747,8,24,59,17,24,28,5,8,8,8,5,42,9,26
748,10,14,55,23,12,23,10,10,9,17,8,36,40,9
749,17,5,8,36,27,36,14,9,17,8,12,29,59,9
750,29,10,50,36,8,42,37,9,17,26,5,29,17,23
751,12,7,23,50,17,14,6,5,12,12,5,14,33,12
752,14,12,56,44,45,16,34,13,48,41,30,9,20,0
753,21,16,34,13,48,9,56,0,21,16,29,38,57,19
754,58,9,20,9,38,13,48,13,10,31,58,38,47,29
755,44,51,19,41,13,44,20,33,21,23,19,58,21,20
756,0,43,48,41,41,51,2,41,34,57,57,48,41,31
757,44,13,20,54,55,21,47,10,44,19,48,16,40,44
758,51,41,48,16,44,16,31,44,19,37,11,5,16,44
759,34,20,38,16,57,54,3,44,2,38,34,29,51,23
760,21,13,51,24,38,41,34,38,33,58,31,46,10,3
761,23,36,18,50,57,19,24,42,10,11,43,41,18,55
762,22,25,41,14,56,3,43,3,18,50,22,19,39,54
763,33,14,55,6,22,6,56,14,39,14,41,18,3,17
764,25,41,50,11,56,33,40,23,51,41,40,56,3,23
765,22,16,41,2,26,41,18,57,8,8,18,14,11,50
766,56,14,50,43,39,43,33,56,11,51,57,16,43,11
767,51,18,57,16,11,36,14,3,2,57,11,18,55,11
768,18,20,50,36,57,14,8,11,19,55,18,18,25,23
769,24,23,23,50,51,54,50,18,11,11,18,1,56,11
770,32,39,33,44,47,36,18,54,57,19,39,26,4,27
771,45,16,18,38,69,2,41,54,56,27,53,16,18,60
772,57,46,11,54,33,54,6,62,69,62,56,65,58,14
773,11,34,27,25,19,28,62,30,10,10,47,47,25,11
774,47,20,27,47,57,16,16,2,16,16,18,37,57,57
775,34,58,30,6,56,54,55,47,58,47,10,10,30,2
776,57,16,40,30,46,34,69,16,27,16,14,30,2,3
777,58,18,16,0,18,20,55,41,57,54,69,27,2,55
778,34,34,2,53,11,47,47,38,2,54,62,34,11,11
779,34,14,20,58,1,0,10,9,40,16,52,13,8,2
780,11,54,56,27,53,16,52,38,48,2,39,54,20,27
781,7,16,52,60,57,51,11,54,56,54,38,13,8,13
782,56,1,11,54,11,52,27,25,17,16,38,27,56,20
783,53,53,2,11,40,20,27,23,57,28,16,51,12,16
784,52,69,57,8,52,54,27,60,56,14,13,7,11,43
785,20,20,27,19,57,16,53,27,51,16,27,16,14,27
786,25,69,64,52,16,27,52,56,13,12,22,54,8,27
787,51,13,52,52,51,40,11,40,53,13,13,52,11,11
788,52,26,56,64,39,11,4,0,53,36,34,6,8,25
789,39,31,56,52,53,36,34,13,8,2,58,31,4,64
790,53,36,34,6,8,25,58,14,4,42,6,67,37,65
791,4,14,64,42,39,18,3,51,17,28,6,3,10,10
792,40,53,25,39,53,4,27,53,8,36,28,25,28,36
793,34,8,8,37,29,31,0,55,33,31,6,53,39,53
794,4,33,44,2,69,36,53,64,2,34,8,28,44,36
795,31,44,51,37,58,18,36,44,34,10,50,59,8,31
796,57,0,51,6,18,34,2,53,39,53,53,65,17,68
797,13,34,24,39,34,68,10,58,31,16,10,9,45,28
798,52,62,22,49,39,1,56,30,45,24,5,62,22,49
799,41,42,56,27,23,59,52,62,48,49,39,42,56,32
800,62,55,48,1,56,32,39,42,39,52,27,49,61,24
801,62,30,10,56,45,45,49,39,45,10,35,45,22,24
802,24,49,24,24,5,48,22,48,52,14,27,50,56,32
803,55,23,39,23,33,10,30,49,22,24,23,30,49,18
804,48,24,27,24,42,30,31,48,32,5,24,30,52,56
805,62,24,48,32,58,27,49,62,52,52,49,23,32,23
806,47,38,49,42,55,18,39,11,52,1,10,39,32,39
807,33,15,21,63,29,50,22,19,64,32,10,35,45,63
808,29,50,22,19,64,1,33,35,45,63,5,50,22,25
809,64,32,33,31,6,65,22,50,10,1,64,32,64,29
810,35,2,25,63,50,35,10,10,45,45,19,64,45,4
811,35,45,22,63,12,25,63,63,29,22,22,22,29,1
812,35,50,56,14,50,45,64,53,33,33,35,19,22,63
813,40,35,19,29,22,63,35,63,32,15,2,22,64,29
814,63,3,29,33,50,63,22,32,22,15,2,50,5,34
815,51,45,64,53,45,50,25,42,50,29,64,64,29,1
816,33,64,42,64,56,0,43,28,52,55,8,2,39,68
817,33,3,43,28,52,60,8,25,58,68,56,3,43,36
818,27,60,8,46,39,68,33,68,5,38,8,60,56,68
819,39,68,39,52,11,46,46,12,60,11,56,33,7,43
820,25,58,7,20,44,7,8,28,28,25,28,36,34,8
821,37,8,52,68,0,67,56,68,55,7,39,43,56,56
822,44,46,8,28,40,0,46,52,57,28,0,36,68,0
823,46,8,58,29,36,0,2,56,67,36,57,68,57,0
824,46,60,5,34,46,43,58,43,43,60,2,68,60,5
825,39,58,34,68,56,39,68,58,4,44,53,36,5,38
826,48,2,3,42,10,44,53,36,5,13,50,2,30,1
827,4,44,40,36,5,13,48,2,58,42,10,1,62,60
828,8,38,33,63,39,1,39,18,3,51,2,36,38,11
829,56,4,53,40,51,12,40,33,35,23,69,36,36,2
830,12,16,5,22,8,48,5,1,11,62,56,14,38,40
831,39,40,20,33,3,2,22,36,7,0,25,18,48,36
832,0,36,1,0,51,48,3,5,36,44,18,33,62,36
833,69,1,8,11,2,13,5,18,2,40,39,12,43,62
834,19,1,13,5,39,24,18,1,33,39,1,3,35,53
835,59,18,6,8,61,39,42,10,35,40,24,18,65,8
836,61,39,42,10,35,53,24,66,65,8,61,39,42,10
837,14,65,65,8,65,33,42,39,42,39,66,15,61,17
838,24,65,15,45,61,39,45,10,35,45,8,59,59,61
839,59,59,66,8,8,8,66,42,15,65,10,42,65,45
840,39,45,4,10,15,2,8,59,23,35,18,37,59,15
841,59,42,15,61,37,39,66,36,15,18,33,6,59,8
842,42,8,35,61,65,18,66,61,45,24,45,23,65,61
843,42,65,66,34,26,10,39,42,39,33,11,23,28,66
844,38,8,2,58,54,10,3,7,59,66,38,8,61,41
845,26,10,44,45,28,66,50,37,2,24,26,10,26,55
846,38,69,38,10,26,39,12,11,66,11,61,2,28,6
847,44,10,10,61,41,21,10,0,45,57,28,28,61,28
848,28,34,57,37,37,31,26,44,55,33,41,38,45,24
849,21,10,10,0,19,57,28,45,44,61,66,37,28,11
850,46,26,44,61,37,41,34,28,0,34,33,55,28,57
851,26,37,0,61,67,18,66,51,23,41,7,21,38,61
852,26,55,34,24,41,34,26,10,41,26,11,33,30,40
853,28,34,67,8,19,36,26,33,30,53,28,18,67,22
854,25,58,54,33,0,43,28,29,13,37,25,58,26,4
855,14,6,62,37,38,4,14,41,42,41,18,11,19,19
856,41,67,30,33,4,7,43,2,58,53,33,44,53,48
857,28,16,19,16,28,18,37,37,37,18,54,0,60,4
858,14,67,53,41,7,33,33,44,19,37,16,53,30,19
859,18,37,16,0,36,14,0,2,37,41,18,28,0,18
860,56,13,16,22,14,37,0,19,13,18,18,25,40,3
861,53,53,60,25,14,60,18,58,41,34,14,4,11,14
862,41,10,9,21,28,18,67,48,19,58,42,56,30,21
863,28,18,6,69,2,58,14,10,27,21,59,18,55,48
864,2,58,14,10,14,55,55,48,6,20,14,11,32,11
865,18,44,17,2,28,55,44,56,56,21,21,2,58,21
866,33,9,21,48,16,28,19,28,28,18,48,48,48,18
867,1,44,67,33,14,67,45,3,21,33,10,30,19,48
868,28,45,44,51,18,48,16,44,36,42,44,2,48,41
869,18,28,44,18,56,55,28,48,14,48,44,51,38,18
870,18,25,21,11,21,21,67,2,14,6,18,11,58,18
871,1,20,41,10,9,23,24,29,50,8,17,39,14,10
872,9,23,24,5,65,8,17,39,14,10,9,23,36,29
873,65,8,17,39,42,10,14,65,65,22,50,10,14,39
874,14,39,18,9,17,17,36,65,9,10,10,23,23,17
875,9,23,10,9,23,8,24,59,17,24,59,5,8,8
876,8,5,42,9,67,10,14,67,23,12,23,10,10,9
877,17,8,36,40,9,17,5,8,36,9,36,14,9,17
878,8,12,29,59,9,29,10,65,36,8,42,37,9,17
879,65,5,29,17,23,12,7,23,67,17,14,6,5,39
880,39,5,14,33,31,14,39,56,44,45,16,34,13,69
881,19,30,68,20,0,21,12,34,60,69,68,56,0,45
882,16,34,38,69,19,58,68,20,68,38,13,48,13,10
883,31,58,38,64,34,44,51,51,16,13,44,20,33,21
884,45,19,58,21,20,0,43,69,41,41,51,2,41,34
885,69,69,48,41,68,44,13,20,54,55,21,64,10,44
886,19,48,16,40,44,51,41,69,16,44,16,31,44,19
887,37,64,5,16,44,34,20,38,16,69,54,3,44,2
888,38,34,29,51,23,21,60,51,24,38,41,34,38,33
889,58,31,46,10,3,23,36,18,50,57,2,24,42,56
890,3,43,16,18,50,8,25,41,14,56,3,43,55,18
891,50,22,19,24,54,33,14,55,6,22,6,56,14,39
892,14,41,18,3,61,25,41,50,11,56,33,40,23,2
893,41,40,56,3,23,22,16,41,2,26,41,18,57,8
894,8,18,14,11,50,56,14,50,43,24,43,33,56,11
895,51,57,16,43,11,51,18,57,16,11,36,14,3,2
896,57,11,18,55,11,18,20,50,36,69,14,8,11,19
897,67,18,18,25,23,24,23,23,67,51,54,50,18,11
898,11,18,1,56,11,26,24,33,44,47,79,18,54,57
899,76,24,26,4,27,45,16,18,38,69,2,41,54,56
900,74,45,16,18,60,57,46,11,54,33,54,6,62,69
901,62,56,65,58,14,11,18,27,25,76,75,62,74,10
902,10,47,47,25,11,47,20,74,47,57,16,16,2,16
903,16,18,37,57,57,34,41,30,6,56,54,55,47,58
904,47,10,10,74,76,57,16,40,30,46,30,69,16,27
905,16,14,30,2,3,58,18,16,0,18,20,55,41,57
906,54,69,27,2,55,34,34,2,53,11,47,47,71,2
907,54,62,34,11,11,34,14,20,58,1,0,10,9,40
908,16,52,71,8,2,11,54,56,27,53,16,52,71,48
909,2,77,54,20,27,7,16,52,60,57,51,11,54,56
910,54,71,13,8,13,56,1,11,54,11,52,27,25,17
911,16,71,27,56,20,53,53,76,24,40,20,74,23,57
912,16,16,51,12,16,52,69,57,8,52,54,27,71,56
913,14,13,7,11,43,20,20,27,19,57,16,53,27,51
914,16,27,16,14,27,25,69,64,52,16,27,52,56,13
915,12,22,54,8,27,51,60,52,52,51,40,11,40,53
916,13,71,52,11,11,52,26,56,64,39,11,4,78,53
917,79,34,6,8,25,39,31,56,52,53,28,34,71,8
918,76,58,31,4,78,53,75,34,6,8,17,58,14,4
919,42,6,67,37,65,4,14,64,42,39,18,3,76,17
920,28,6,3,10,10,40,53,25,39,53,4,27,53,8
921,36,28,25,75,36,34,8,8,37,29,31,0,38,33
922,31,6,53,39,53,4,33,78,2,69,28,53,47,2
923,34,8,16,78,36,31,44,51,37,58,18,36,44,34
924,10,50,75,8,31,57,0,51,6,72,34,2,53,39
925,53,53,65,17,68,13,34,79,39,18,68,10,58,31
926,16,10,9,45,28,52,62,22,70,39,1,56,74,73
927,79,5,62,22,49,58,42,56,74,23,59,52,62,48
928,49,39,42,56,32,62,55,48,62,56,32,39,42,39
