,0,1,2,3,4,5,6,7,8,9,10,11,12,13
464,6,6,28,0,13,26,29,28,25,9,4,26,2,15
465,1,28,7,4,27,9,26,28,9,37,3,26,13,31
466,4,28,34,3,24,9,25,29,11,8,8,23,7,1
467,3,9,29,27,9,1,6,27,1,27,37,18,20,26
468,9,3,4,0,27,1,37,18,5,26,24,3,13,34
469,11,38,37,28,5,26,17,23,4,15,11,1,37,1
470,10,3,4,23,37,31,11,1,11,24,2,0,34,11
471,3,18,37,37,5,5,34,11,5,37,28,5,35,26
472,21,34,21,26,24,35,13,13,9,38,2,23,37,31
473,3,5,11,8,37,37,28,0,35,21,5,28,0,24
474,35,21,28,26,31,28,34,35,11,24,26,2,24,33
475,23,21,13,31,35,23,0,23,24,9,15,20,5,5
476,5,23,34,31,23,24,11,11,9,31,37,11,1,11
477,6,16,8,26,24,10,35,0,11,30,33,28,8,26
478,24,10,35,34,11,30,6,16,8,36,24,3,35,34
479,11,31,6,31,3,3,35,10,33,31,27,1,2,24
480,28,7,34,26,3,28,33,33,8,8,34,11,8,37
481,18,8,35,21,26,0,26,26,24,35,35,35,24,30
482,28,3,37,31,3,29,2,8,37,6,18,34,35,26
483,8,28,25,24,35,21,28,36,30,28,7,35,11,24
484,26,28,24,33,3,26,35,31,35,28,25,3,24,24
485,15,8,27,8,8,3,34,31,10,24,2,11,24,31
486,33,11,6,18,29,36,17,10,4,7,12,31,6,16
487,20,36,17,10,4,15,12,31,6,18,29,36,17,1
488,4,7,12,30,6,31,10,10,4,10,6,31,12,30
489,12,24,16,7,7,26,10,16,6,6,29,29,15,18
490,29,6,16,29,4,36,36,7,36,26,17,4,4,4
491,17,30,16,10,6,30,3,29,12,29,6,6,16,7
492,4,36,20,16,7,17,4,36,18,26,31,16,7,4
493,12,17,14,16,17,6,10,36,4,30,4,16,7,30
494,17,17,15,29,12,8,29,10,7,31,10,17,12,12
495,39,31,37,22,31,12,33,28,29,21,9,23,35,0
496,2,22,33,28,8,21,9,23,35,22,33,2,8,21
497,9,23,13,0,11,22,33,22,23,23,35,23,6,22
498,32,11,32,17,28,34,0,21,23,28,33,37,8,29
499,0,11,8,33,28,5,35,11,11,0,7,11,9,13
500,13,35,11,22,28,23,33,30,3,8,32,6,28,0
501,35,21,20,28,25,11,35,21,28,21,22,28,0,35
502,27,17,21,28,9,33,23,21,13,38,13,28,34,23
503,9,17,25,20,8,23,0,36,23,11,9,23,37,11
504,22,15,6,2,29,36,24,10,13,34,27,30,6,2
505,5,21,24,10,4,15,27,31,33,2,29,3,24,10
506,13,34,27,30,37,31,3,10,4,10,33,31,27,31
507,11,9,2,7,15,11,10,2,37,37,20,29,25,11
508,20,33,2,29,4,21,11,7,36,11,24,13,4,4
509,24,31,2,10,37,31,10,29,27,5,37,33,2,25
510,13,21,29,2,25,24,13,21,2,36,31,2,34,13
511,27,24,3,2,24,33,10,21,13,31,4,2,0,10
512,24,24,34,29,27,29,29,10,25,38,10,24,2,2
513,24,31,33,27,1,27,4,21,30,8,37,36,44,16
514,14,36,29,15,42,20,34,17,31,43,48,28,29,15
515,9,20,37,40,44,2,25,28,4,28,32,32,19,32
516,29,13,48,36,48,34,15,2,16,38,17,15,45,45
517,30,30,2,25,30,29,15,30,44,20,18,43,20,20
518,37,44,44,44,34,10,15,32,29,36,32,30,25,30
519,45,45,15,16,44,20,24,15,2,34,19,20,15,20
520,36,21,43,44,48,37,20,0,37,29,32,48,44,28
521,44,15,2,17,34,34,43,9,25,30,30,17,43,28
522,32,34,21,3,34,36,29,0,1,0,45,35,24,20
523,6,40,11,43,25,28,29,15,9,20,6,17,31,43
524,25,36,29,15,7,20,6,40,44,27,25,36,29,28
525,17,40,11,40,29,28,25,28,21,6,15,2,2,20
526,17,15,45,29,9,9,16,25,24,29,15,39,44,38
527,20,27,20,20,6,19,44,11,6,36,15,40,29,36
528,40,7,48,9,29,29,15,27,44,20,24,15,27,20
529,15,20,36,15,2,19,49,6,20,15,6,45,40,20
530,5,36,11,15,27,40,6,6,27,24,3,24,9,40
531,40,6,3,3,6,36,29,49,14,25,4,3,9,8
532,34,12,11,2,14,10,29,15,9,38,34,17,11,16
533,25,10,4,3,9,18,34,32,11,2,25,36,4,28
534,12,41,31,13,4,1,49,1,25,34,0,16,2,38
535,12,3,45,45,24,9,2,14,9,4,15,9,11,8
536,38,2,38,38,34,11,11,31,33,10,21,32,4,10
537,12,9,14,9,4,4,21,43,31,38,9,30,43,34
538,11,38,21,8,10,21,27,31,25,37,8,21,34,45
539,12,18,11,10,44,0,27,32,37,34,43,9,14,9
540,9,12,2,26,40,34,8,14,34,26,45,25,10,20
541,45,35,39,38,6,32,19,47,14,36,29,15,39,8
542,33,32,5,47,25,28,29,15,39,28,6,32,19,47
543,14,28,29,14,32,32,5,36,29,14,14,1,14,6
544,15,47,10,8,32,15,45,29,39,39,47,14,39,45
545,23,39,19,38,8,47,8,8,6,19,5,19,6,36
546,15,12,29,14,32,39,14,39,4,45,15,47,44,8
547,39,15,47,37,5,8,15,8,36,15,47,5,14,6
548,8,15,6,29,32,8,19,14,25,15,47,32,15,6
549,47,39,14,39,30,17,47,1,32,6,25,25,6,1
550,45,14,1,14,4,23,22,28,33,12,19,27,49,14
551,45,23,42,18,33,12,11,16,49,1,4,23,42,42
552,33,12,11,2,49,13,4,25,12,12,44,12,45,1
553,49,14,49,33,23,43,16,18,12,23,45,45,42,42
554,16,49,42,4,23,42,44,42,18,2,14,18,34,44
555,44,11,33,1,23,12,29,1,12,42,49,9,4,4
556,23,16,44,42,24,23,16,33,44,49,23,14,14,23
557,16,19,49,33,18,3,33,4,12,18,44,14,44,23
558,16,12,33,34,27,42,49,9,42,12,16,1,12,33
559,49,49,33,1,4,49,28,49,4,3,9,38,6,41
560,11,16,14,26,4,0,9,38,6,40,11,2,25,26
561,29,0,7,38,15,40,11,47,14,26,4,26,41,40
562,11,40,29,26,25,26,14,6,3,47,47,38,17,3
563,29,4,7,7,2,25,7,29,21,7,11,38,38,2
564,18,38,34,11,31,11,6,26,0,41,29,26,41,7
565,14,9,29,29,21,2,11,38,24,0,47,6,44,38
566,0,8,26,0,2,11,25,33,8,0,16,29,41,38
567,44,26,44,3,2,17,33,10,2,9,25,7,9,40
568,16,26,40,33,14,25,10,26,29,25,26,25,4,21
569,24,8,33,17,5,43,19,28,4,21,24,8,6,40
570,5,16,15,1,4,21,24,18,33,40,5,16,25,28
571,45,1,17,40,5,17,4,13,14,1,14,37,3,27
572,43,20,17,3,29,29,9,24,27,14,24,4,23,39
573,19,20,20,43,38,20,33,19,5,5,33,28,3,17
574,29,36,17,24,14,24,29,4,0,43,11,38,7,3
575,2,37,5,8,21,8,1,21,27,5,42,33,8,21
576,37,4,17,38,19,28,11,3,43,40,33,6,43,24
577,14,2,9,17,16,1,40,37,14,5,37,1,29,14
578,1,0,23,9,18,37,12,11,43,14,13,45,23,24
579,8,37,12,11,43,14,13,45,23,9,8,46,13,11
580,43,14,13,45,1,13,12,11,13,4,1,14,13,14
581,46,23,43,2,8,13,23,39,43,14,22,45,23,42
582,11,8,8,43,28,28,46,11,11,11,46,28,23,12
583,45,13,12,22,14,42,4,45,23,43,11,28,39,23
584,37,31,18,23,28,28,23,43,31,14,46,8,23,37
585,4,12,8,11,13,11,23,43,13,37,46,43,42,14
586,22,39,13,43,1,12,46,34,13,45,14,13,14,4
587,3,24,18,46,17,11,43,25,36,45,3,7,18,46
588,32,11,43,48,13,45,21,22,18,46,12,11,43,48
589,13,45,36,32,17,31,17,45,13,14,36,25,46,3
590,43,43,18,32,21,45,45,43,48,22,45,0,22,44
591,18,18,27,18,18,34,44,31,31,10,13,21,32,45
592,48,40,39,48,22,45,45,0,16,44,18,39,21,27
593,46,11,18,3,2,13,21,43,31,48,34,18,0,34
594,4,41,18,44,36,11,21,16,41,37,46,27,39,48
595,7,22,17,43,36,41,34,8,48,34,13,45,48,36
596,48,4,15,24,18,34,41,11,16,14,13,4,15,9
597,18,37,41,44,2,48,28,4,0,7,18,33,40,31
598,2,48,36,4,36,32,32,31,17,4,1,48,13,48
599,37,3,16,16,48,41,21,4,4,7,9,16,40,9
600,4,21,9,5,18,20,16,20,18,37,31,19,44,34
601,36,0,40,4,36,41,9,48,7,4,4,21,16,31
602,20,9,21,27,37,31,20,0,18,1,0,16,31,48
603,37,18,0,37,29,40,20,19,36,31,0,16,40,37
604,34,2,24,9,9,9,40,16,36,40,37,0,48,34
605,36,4,48,36,48,45,35,22,18,37,12,31,27,25
606,13,29,21,22,18,37,12,31,2,25,36,45,35,22
607,8,37,41,31,16,25,36,45,1,41,41,31,32,29
608,36,25,1,25,37,21,43,16,18,41,21,29,29,22
609,22,16,25,22,4,15,22,19,20,38,16,18,18,37
610,5,5,19,37,28,21,41,4,36,41,39,25,22,4
611,45,15,16,31,18,42,21,27,37,31,20,21,18,1
612,21,43,31,48,37,38,21,34,29,41,18,5,1,5
613,21,27,17,37,37,2,22,48,22,22,41,16,1,12
614,37,3,25,37,1,29,48,45,35,39,8,33,12,11
615,2,14,1,45,35,39,8,33,12,11,2,14,36,45
616,15,39,8,33,13,11,2,14,13,45,36,12,12,11
617,12,45,36,14,36,14,6,35,43,43,18,12,35,45
618,45,39,39,47,35,39,45,35,39,11,8,8,2,8
619,18,33,11,11,11,33,13,35,12,45,36,41,39,14
620,39,45,45,35,2,11,8,24,35,43,33,11,38,15
621,18,1,35,43,11,14,33,18,35,33,45,12,8,11
622,13,31,35,2,13,33,33,2,39,14,7,39,12,2
623,36,12,33,14,14,6,36,4,10,1,14,29,21,42
624,20,34,40,31,27,0,26,29,0,22,20,34,40,19
625,26,29,0,7,20,34,17,19,27,0,26,34,26,17
626,40,19,40,45,10,25,17,49,34,21,27,27,20,40
627,21,29,4,22,39,27,25,22,29,0,9,31,48,48
628,27,43,48,34,19,19,31,48,26,21,40,29,28,32
629,22,49,45,21,27,31,20,24,21,27,10,19,20,21
630,20,10,21,27,31,25,34,20,21,34,29,17,20,19
631,28,19,21,16,17,34,33,27,39,22,40,27,38,17
632,48,34,17,4,25,10,2,45,0,39,8,37,12,44
633,16,48,13,45,3,9,20,34,41,11,2,48,36,29
634,0,7,32,37,41,44,16,48,28,4,36,32,32,44
635,32,29,36,14,36,48,34,3,2,2,48,41,3,29
636,4,24,39,43,48,24,29,3,39,19,20,25,43,8
637,20,37,44,11,44,37,36,3,12,29,36,41,39,25
638,7,4,29,3,27,44,20,7,3,27,37,44,20,3
639,38,36,3,43,44,48,37,32,3,37,29,12,20,19
640,36,11,3,16,41,37,37,2,39,8,39,39,41,27
641,36,12,37,48,3,37,1,29,3,14,5,51,6,57
642,38,59,35,16,48,13,27,10,11,40,34,4,9,22
643,42,24,39,36,11,0,19,4,28,16,53,13,39,51
644,46,54,9,22,9,36,39,24,35,13,29,11,53,48
645,18,9,6,5,5,57,57,53,41,57,36,11,57,16
646,34,19,42,19,34,29,16,16,8,15,24,6,54,36
647,35,1,57,41,57,5,5,11,48,16,19,14,6,53
648,15,16,19,11,19,35,6,12,16,24,4,19,17,4
649,36,1,24,16,46,16,11,42,9,15,15,48,0,41
650,57,57,9,48,46,9,15,52,52,29,27,36,24,35
651,17,5,56,14,19,37,28,8,42,13,46,36,11,14
652,19,37,9,22,42,43,35,36,11,0,19,37,28,16
653,3,13,35,10,35,9,28,8,28,10,46,13,46,45
654,37,11,53,31,34,9,11,10,36,47,14,42,13,23
655,36,11,23,16,19,19,3,19,19,37,16,16,8,37
656,27,11,28,36,27,28,30,13,47,36,36,11,32,8
657,19,14,11,3,19,11,19,27,11,48,22,55,37,19
658,11,37,10,28,19,49,35,8,11,3,28,37,37,3
659,23,52,23,0,28,28,37,13,13,37,27,36,55,27
660,41,10,52,0,38,15,2,8,53,43,58,10,52,0
661,38,15,9,8,48,41,58,10,52,14,18,15,2,8
662,31,41,35,51,46,2,1,22,39,51,27,55,50,43
663,29,17,48,31,18,2,52,5,5,14,14,53,44,0
664,10,11,14,8,38,19,53,18,38,15,8,8,22,33
665,58,45,1,10,58,2,47,43,14,10,10,52,12,22
666,38,14,57,12,15,8,34,52,38,58,45,3,22,41
667,29,38,45,15,5,2,18,8,58,8,17,3,9,59
668,29,12,14,43,14,14,2,31,21,28,15,38,43,29
669,21,5,41,58,34,5,56,40,19,37,2,49,58,44
670,35,10,6,40,38,33,9,49,58,41,26,36,11,23
671,7,37,9,49,58,44,26,36,26,2,9,49,35,10
672,26,43,26,43,37,11,58,58,38,2,6,5,10,40
673,40,58,44,40,5,25,40,8,38,38,58,38,38,37
674,49,49,49,37,26,11,2,10,26,2,40,13,23,10
675,5,6,58,16,38,23,6,58,4,49,38,11,38,26
676,6,58,49,43,37,38,6,37,36,2,38,49,26,41
677,11,58,9,4,37,58,23,43,23,57,9,58,26,1
678,4,41,41,37,35,10,43,26,43,10,25,30,7,33
679,54,16,32,55,50,5,25,0,7,33,2,8,48,55
680,26,51,25,40,0,33,2,8,53,55,50,51,41,2
681,2,16,2,5,35,55,50,55,33,25,48,48,7,2
682,25,5,5,0,0,32,55,0,51,25,0,16,7,7
683,53,7,7,33,8,16,8,33,35,25,2,36,50,50
684,40,55,0,51,51,25,48,16,7,23,25,48,33,16
685,7,25,7,50,25,42,16,55,33,7,17,33,51,2
686,7,16,50,16,25,48,2,33,33,3,0,55,0,0
687,54,48,46,2,33,55,55,33,50,51,55,26,55,10
688,52,47,18,37,54,8,48,43,21,51,17,47,18,37
689,1,8,53,43,21,10,17,47,34,11,28,8,20,43
690,21,10,21,33,28,8,28,10,21,43,21,43,37,52
691,20,20,44,9,52,10,51,47,47,53,41,44,36,52
692,44,8,18,18,53,18,34,15,8,22,8,37,21,17
693,1,10,21,1,47,44,47,10,10,52,53,8,18,14
694,17,20,37,16,18,17,38,21,17,53,8,41,33,38
695,17,48,10,1,34,16,21,22,52,53,28,33,15,20
696,47,41,47,47,28,48,21,28,33,43,41,15,21,10
697,43,21,41,51,45,14,38,33,9,49,12,16,46,51
698,45,14,38,29,28,49,42,6,35,51,52,14,38,33
699,28,49,42,41,26,5,35,9,28,49,9,10,39,44
700,35,44,29,17,3,31,34,9,17,36,10,47,14,3
701,44,14,51,25,23,16,34,34,42,19,34,33,49,49
702,49,33,35,52,9,36,26,9,14,44,14,36,5,17
703,42,8,18,57,52,53,59,49,38,45,38,35,45,3
704,49,0,33,38,45,59,51,9,34,22,46,8,52,42
705,28,33,29,42,14,44,53,47,9,32,35,28,29,44
706,49,59,35,10,44,35,17,25,14,7,29,2,8,31
707,43,46,5,25,23,38,29,39,8,12,43,46,5,25
708,0,38,4,39,8,31,43,46,5,35,39,2,8,39
709,51,50,43,46,43,4,25,12,31,38,39,25,40,12
710,43,40,5,25,40,8,38,38,12,7,38,4,8,8
711,8,4,46,25,2,5,46,39,40,43,40,51,5,25
712,12,8,7,23,25,59,22,7,25,7,46,25,12,8
713,44,4,38,25,4,51,2,38,8,39,8,25,31,39
714,4,4,12,0,43,40,23,39,12,46,2,15,15,50
715,5,44,46,43,51,52,23,18,15,9,8,12,41,38
716,5,52,0,7,15,9,8,12,13,50,5,45,40,18
717,15,54,8,12,13,39,5,27,9,9,22,9,5,39
718,43,27,13,4,52,12,12,18,2,45,5,5,12,24
719,30,5,17,40,16,18,18,24,18,18,15,8,22,22
720,15,50,45,1,5,41,28,40,13,30,5,5,17,32
721,16,18,40,45,3,15,8,18,52,53,39,52,12,8
722,13,15,18,45,15,51,1,18,16,35,8,45,48,1
723,29,15,3,23,41,0,30,9,12,27,1,15,23,13
724,15,50,5,13,27,13,51,6,14,18,29,1,8,32
725,43,50,51,6,0,18,59,1,16,48,41,46,10,45
726,47,18,33,28,22,53,41,27,51,50,2,9,22,9
727,51,50,24,50,24,29,52,32,48,24,1,6,51,51
728,47,47,48,24,14,51,45,47,49,18,34,32,19,18
729,59,22,16,16,29,35,17,28,51,27,1,0,24,30
730,51,51,45,32,22,34,14,6,32,29,22,19,45,18
731,50,17,48,22,24,29,18,17,29,36,28,34,16,27
732,22,28,32,28,29,29,53,14,47,14,47,28,48,27
733,28,29,24,13,15,35,51,13,27,13,5,56,30,18
734,59,2,22,32,41,46,36,6,30,18,59,2,22,48
735,41,46,5,11,30,38,59,1,22,48,41,50,5,35
736,1,1,22,2,36,26,13,50,52,59,45,31,48,18
737,1,45,10,10,30,30,48,41,30,51,11,30,49,34
738,18,32,18,18,59,49,49,49,29,46,45,1,51,35
739,1,40,17,30,51,5,6,32,22,18,40,45,3,29
740,22,34,45,18,26,45,31,22,24,59,18,45,29,36
741,1,18,49,35,49,45,3,9,59,59,53,30,13,40
742,30,1,48,50,54,4,41,41,29,35,36,41,5,56
743,23,38,33,2,8,31,44,35,5,56,23,38,33,2
744,8,31,44,35,5,11,23,38,33,39,8,31,44,46
745,5,35,2,2,8,2,5,35,44,35,44,29,56,31
746,31,18,2,56,5,5,40,23,31,21,23,5,56,23
747,8,38,38,31,38,18,33,8,8,8,33,46,56,2
748,5,35,1,23,44,23,5,5,56,31,8,38,23,56
749,31,33,8,38,11,18,35,56,31,8,44,33,7,56
750,33,5,2,38,8,46,22,56,31,39,33,15,31,23
751,44,40,23,2,31,35,2,33,44,44,37,35,10,44
752,35,44,36,45,0,34,15,28,22,24,6,21,36,17
753,30,19,15,28,49,21,36,17,40,34,15,9,16,32
754,24,21,36,21,9,28,22,28,10,21,41,9,55,15
755,45,48,3,34,28,45,36,51,30,0,3,41,30,36
756,17,47,22,24,24,3,42,34,15,22,16,22,24,21
757,45,28,36,46,1,30,55,5,45,32,22,34,14,45
758,3,24,22,19,45,34,58,45,32,22,55,33,34,45
759,15,36,9,19,16,46,16,45,42,9,15,15,3,23
760,30,28,3,13,9,24,15,28,10,41,58,53,5,17
761,23,38,59,54,16,48,13,26,5,17,47,34,29,54
762,8,53,13,27,10,17,47,34,29,54,16,48,13,46
763,10,35,54,54,8,54,10,35,43,35,41,29,17,12
764,53,24,54,52,10,10,23,23,42,41,23,36,17,23
765,49,34,41,42,38,34,4,16,8,8,59,26,17,54
766,10,35,54,47,13,47,10,10,17,3,16,34,47,52
767,42,59,16,34,52,38,26,17,48,16,13,59,1,17
768,4,36,54,34,16,26,8,52,32,54,4,59,48,23
769,13,23,23,54,3,35,54,59,13,52,29,35,10,13
770,27,13,3,38,40,10,26,47,12,0,1,50,3,54
771,21,2,65,36,51,53,5,14,20,54,18,45,26,13
772,12,16,39,14,3,14,36,9,6,9,20,52,5,30
773,39,65,54,16,0,24,57,11,27,27,40,40,16,8
774,40,20,11,40,12,2,45,53,45,45,26,17,12,64
775,4,15,11,36,20,47,57,40,67,40,27,27,11,0
776,12,45,7,54,16,4,6,45,54,45,30,38,53,12
777,5,26,45,31,26,20,57,5,12,14,6,54,16,57
778,4,4,53,60,67,40,40,13,53,14,57,4,8,8
779,65,47,20,5,30,31,27,46,7,45,49,13,28,53
780,39,14,20,54,60,45,49,9,68,53,1,47,20,46
781,60,45,49,13,12,58,39,47,20,14,13,13,64,13
782,20,14,39,14,8,49,54,16,41,2,13,46,27,20
783,35,35,53,39,7,20,54,42,64,45,45,58,45,45
784,49,6,64,28,49,47,54,13,20,47,13,21,5,35
785,20,20,54,15,64,45,7,54,58,45,46,45,47,54
786,0,6,39,49,45,54,49,27,13,41,68,47,28,54
787,58,13,49,49,58,7,8,7,35,13,13,49,39,39
788,49,50,20,40,50,67,3,8,60,10,4,48,28,0
789,1,62,20,54,60,59,4,13,28,0,67,62,3,23
790,60,24,4,48,64,41,67,30,3,14,48,61,17,52
791,3,47,1,52,1,65,31,0,41,29,48,8,27,27
792,7,35,16,44,60,27,54,60,28,59,29,41,24,59
793,65,64,64,17,25,62,38,36,3,62,48,60,1,60
794,3,3,8,53,17,59,60,40,53,4,28,2,8,59
795,62,38,58,17,67,65,59,38,4,27,48,24,28,62
796,64,31,58,36,43,65,53,60,1,60,60,37,41,33
797,13,65,10,1,65,33,27,67,62,2,27,46,21,29
798,49,9,68,69,22,30,20,11,21,10,25,9,68,69
799,5,14,20,54,42,10,49,9,68,69,44,14,20,50
800,48,9,68,30,20,50,1,47,1,49,11,69,32,10
801,9,11,27,20,21,21,69,44,21,27,34,21,6,10
802,10,69,10,10,49,68,68,68,49,47,11,48,20,50
803,9,42,39,42,27,27,11,69,12,10,42,54,69,26
804,68,10,54,10,50,11,62,68,1,49,10,11,49,20
805,9,10,68,50,67,11,69,9,54,49,69,42,50,42
806,40,13,69,50,9,26,39,67,49,30,27,1,50,1
807,3,34,21,66,25,19,12,15,40,50,27,34,18,66
808,25,37,28,0,40,50,3,34,18,66,25,37,28,16
809,1,52,3,67,48,37,12,37,27,30,40,50,40,25
810,34,53,0,66,37,34,27,27,18,18,15,40,18,3
811,34,18,12,66,29,16,66,66,25,12,12,28,25,30
812,34,48,20,47,37,21,40,18,27,3,34,0,12,66
813,7,34,0,25,12,66,34,66,50,34,53,12,40,25
814,66,23,25,3,37,66,12,50,12,34,0,48,25,65
815,15,18,40,60,18,19,0,52,37,25,40,40,25,30
816,27,40,50,40,3,8,35,29,49,19,64,0,1,33
817,3,31,35,29,49,13,64,16,1,33,20,31,35,59
818,54,13,64,56,1,33,3,33,19,13,28,13,20,33
819,1,33,1,49,8,56,56,29,13,23,20,3,35,35
820,16,67,44,20,8,44,64,29,29,16,29,29,4,28
821,17,28,49,33,31,61,20,33,61,35,44,35,20,20
822,8,16,28,29,7,31,56,49,64,29,31,59,33,31
823,16,28,67,25,59,31,0,20,61,59,17,33,64,8
824,16,13,25,4,56,35,67,35,35,13,0,33,13,25
825,1,67,4,33,20,1,33,67,3,38,7,59,43,13
826,68,53,12,14,27,38,7,59,49,13,19,53,11,30
827,3,8,7,24,25,13,68,53,67,14,27,30,9,13
828,28,13,3,66,44,30,44,43,23,58,53,2,13,23
829,20,20,35,7,58,44,7,3,34,42,6,2,2,53
830,29,2,25,68,28,68,25,14,8,9,20,47,13,7
831,44,7,20,27,31,53,28,24,60,8,0,26,68,59
832,38,10,30,38,58,68,18,43,10,38,43,3,9,2
833,6,14,28,8,53,13,25,26,53,7,44,41,35,9
834,15,30,13,43,44,39,43,30,20,44,30,31,34,60
835,24,26,48,28,32,1,52,27,34,7,10,26,37,64
836,32,1,52,27,34,60,10,26,52,28,32,1,52,27
837,30,37,48,28,37,27,52,1,52,1,55,34,32,41
838,10,52,34,42,32,1,21,27,34,21,28,10,10,32
839,14,10,55,28,28,28,26,14,34,48,27,52,37,21
840,1,21,3,27,34,53,28,29,42,34,43,17,24,34
841,29,52,34,32,17,44,55,10,34,26,27,48,10,28
842,52,28,34,32,37,26,55,32,21,1,21,42,52,32
843,30,37,55,55,52,27,44,52,1,3,23,7,24,55
844,36,28,53,67,47,27,23,60,24,55,36,28,32,5
845,52,27,38,21,24,55,48,17,53,39,52,27,57,36
846,36,6,36,27,52,1,19,39,55,23,32,53,29,36
847,38,27,27,32,5,21,27,31,21,12,24,29,32,24
848,24,55,64,17,17,62,52,38,48,27,62,13,21,1
849,63,27,27,31,15,12,24,21,38,32,55,64,24,8
850,41,52,8,32,17,1,4,24,31,65,3,57,24,12
851,47,28,38,0,61,65,55,15,42,5,21,21,36,32
852,47,61,65,59,39,4,52,27,5,47,39,27,11,7
853,24,65,61,28,0,1,50,3,11,60,29,26,61,12
854,0,67,14,3,31,35,24,25,13,17,16,5,50,3
855,47,48,9,17,36,3,47,5,52,5,26,8,15,0
856,5,61,11,3,3,60,35,0,13,60,3,38,60,68
857,29,2,0,45,29,43,17,17,17,65,47,31,13,3
858,47,61,60,5,60,3,3,38,15,17,2,60,38,15
859,26,17,45,31,24,47,31,0,17,5,65,24,31,65
860,20,13,2,17,47,17,31,15,13,43,65,16,7,35
861,60,60,13,0,47,13,26,5,5,4,30,3,5,47
862,5,27,11,63,24,43,37,51,15,67,52,20,38,63
863,29,43,37,51,53,67,47,27,46,63,10,43,61,51
864,0,67,47,27,30,61,57,51,36,20,47,39,50,67
865,43,38,41,0,24,61,38,20,20,63,63,53,67,63
866,3,11,63,68,2,29,15,29,29,43,68,68,68,43
867,14,38,61,3,47,61,21,23,63,3,27,11,0,51
868,24,21,38,58,43,51,2,38,24,30,38,53,51,5
869,43,29,38,65,20,57,24,51,30,68,38,58,36,26
870,26,16,63,39,21,21,61,0,30,36,26,67,67,43
871,30,20,5,27,11,42,10,25,37,28,41,44,30,27
872,46,42,10,25,37,28,41,44,30,27,11,42,59,25
873,52,28,41,44,52,27,47,37,37,28,37,27,30,22
874,30,22,65,46,41,41,24,37,46,27,27,42,42,41
875,11,42,27,46,42,28,10,10,41,10,24,25,28,28
876,28,25,52,46,37,27,30,61,42,22,42,27,27,46
877,41,28,10,7,11,41,25,28,59,11,24,30,46,41
878,28,22,25,24,46,25,27,37,10,28,52,17,46,41
879,37,25,4,41,42,22,21,42,37,41,47,48,25,22
880,22,49,30,27,22,30,22,20,38,18,2,4,13,51
881,15,31,33,20,31,63,45,4,13,6,33,20,31,21
882,2,4,36,6,15,31,33,65,33,36,13,68,13,27
883,62,67,62,39,65,38,53,15,2,13,38,20,3,63
884,21,15,67,63,20,31,35,51,5,5,15,53,2,4
885,6,6,51,5,33,38,13,20,14,57,63,40,27,38
886,15,51,2,7,38,58,62,6,45,38,45,62,38,15
887,51,39,65,2,38,4,20,36,45,6,14,12,38,53
888,13,65,4,58,42,63,13,15,39,36,15,65,13,3
889,67,62,16,27,23,42,59,26,19,12,0,39,52,27
890,23,35,2,65,19,28,16,5,47,20,31,35,57,65
891,19,12,0,39,14,3,47,57,19,28,36,20,47,1
892,47,5,65,23,32,16,5,19,23,20,3,7,42,53
893,5,7,20,23,42,28,2,67,53,59,2,65,12,28
894,64,26,47,23,19,20,47,19,42,39,35,3,20,23
895,58,12,2,35,8,58,26,12,2,8,59,47,23,53
896,12,5,43,57,23,26,20,37,2,6,47,28,23,15
897,19,26,43,0,42,39,42,42,19,58,47,19,26,5
898,8,26,47,20,23,50,39,33,44,47,79,18,54,57
899,76,24,26,4,27,45,16,18,38,69,2,41,54,56
900,74,45,16,18,60,57,46,11,54,33,54,6,62,69
901,62,56,65,58,14,11,18,27,25,76,75,62,74,10
902,10,47,47,25,11,47,20,74,47,57,16,16,2,16
903,16,18,37,57,57,34,41,30,6,56,54,55,47,58
904,47,10,10,74,76,57,16,40,30,46,30,69,16,27
905,16,14,30,2,3,58,18,16,0,18,20,55,41,57
906,54,69,27,2,55,34,34,2,53,11,47,47,71,2
907,54,62,34,11,11,34,14,20,58,1,0,10,9,40
908,16,52,71,8,2,11,54,56,27,53,16,52,71,48
909,2,77,54,20,27,7,16,52,60,57,51,11,54,56
910,54,71,13,8,13,56,1,11,54,11,52,27,25,17
911,16,71,27,56,20,53,53,76,24,40,20,74,23,57
912,16,16,51,12,16,52,69,57,8,52,54,27,71,56
913,14,13,7,11,43,20,20,27,19,57,16,53,27,51
914,16,27,16,14,27,25,69,64,52,16,27,52,56,13
915,12,22,54,8,27,51,60,52,52,51,40,11,40,53
916,13,71,52,11,11,52,26,56,64,39,11,4,78,53
917,79,34,6,8,25,39,31,56,52,53,28,34,71,8
918,76,58,31,4,78,53,75,34,6,8,17,58,14,4
919,42,6,67,37,65,4,14,64,42,39,18,3,76,17
920,28,6,3,10,10,40,53,25,39,53,4,27,53,8
921,36,28,25,75,36,34,8,8,37,29,31,0,38,33
922,31,6,53,39,53,4,33,78,2,69,28,53,47,2
923,34,8,16,78,36,31,44,51,37,58,18,36,44,34
924,10,50,75,8,31,57,0,51,6,72,34,2,53,39
925,53,53,65,17,68,13,34,79,39,18,68,10,58,31
926,16,10,9,45,28,52,62,22,70,39,1,56,74,73
927,79,5,62,22,49,58,42,56,74,23,59,52,62,48
928,49,39,42,56,32,62,55,48,62,56,32,39,42,39
